x	y	z	ts
-0,208032	0,424492	9,795250	2020-10-13T23:10:57:745
-0,209520	0,429754	9,794989	2020-10-13T23:10:57:745
-0,197040	0,419556	9,795690	2020-10-13T23:10:57:745
-0,200109	0,421043	9,795564	2020-10-13T23:10:57:746
-0,203507	0,425957	9,795281	2020-10-13T23:10:57:746
-0,207535	0,429041	9,795062	2020-10-13T23:10:57:747
-0,208570	0,435073	9,794774	2020-10-13T23:10:57:747
-0,210090	0,434064	9,794786	2020-10-13T23:10:57:753
-0,210028	0,436716	9,794669	2020-10-13T23:10:57:785
-0,210169	0,438791	9,794574	2020-10-13T23:10:57:796
-0,210808	0,442062	9,794413	2020-10-13T23:10:57:815
-0,211360	0,449693	9,794054	2020-10-13T23:10:57:835
-0,207673	0,549513	9,789040	2020-10-13T23:10:57:855
-0,207371	0,617290	9,785006	2020-10-13T23:10:57:876
-0,212186	0,610834	9,785308	2020-10-13T23:10:57:896
-0,217381	0,601165	9,785792	2020-10-13T23:10:57:915
-0,219976	0,594115	9,786165	2020-10-13T23:10:57:935
-0,223120	0,584206	9,786690	2020-10-13T23:10:57:955
-0,223788	0,573663	9,787298	2020-10-13T23:10:57:975
-0,225318	0,566099	9,787704	2020-10-13T23:10:57:996
-0,223661	0,565380	9,787784	2020-10-13T23:10:58:015
-0,226227	0,562672	9,787881	2020-10-13T23:10:58:035
-0,224938	0,560381	9,788042	2020-10-13T23:10:58:055
-0,226408	0,562096	9,787910	2020-10-13T23:10:58:075
-0,228374	0,554463	9,788300	2020-10-13T23:10:58:095
-0,231148	0,550795	9,788441	2020-10-13T23:10:58:115
-0,232761	0,549137	9,788496	2020-10-13T23:10:58:136
-0,234468	0,549339	9,788444	2020-10-13T23:10:58:155
-0,233081	0,550759	9,788397	2020-10-13T23:10:58:175
-0,231657	0,552308	9,788343	2020-10-13T23:10:58:195
-0,231944	0,552976	9,788300	2020-10-13T23:10:58:216
-0,246738	0,552424	9,787969	2020-10-13T23:10:58:236
-0,247000	0,632030	9,783144	2020-10-13T23:10:58:255
-0,250648	0,623826	9,783578	2020-10-13T23:10:58:275
-0,257535	0,596087	9,785129	2020-10-13T23:10:58:296
-0,267704	0,565589	9,786666	2020-10-13T23:10:58:315
-0,366550	0,084592	9,799432	2020-10-13T23:10:58:336
-0,298621	0,325112	9,796709	2020-10-13T23:10:58:355
-0,296685	0,339528	9,796279	2020-10-13T23:10:58:376
-0,295744	0,354930	9,795761	2020-10-13T23:10:58:395
-0,294447	0,367738	9,795328	2020-10-13T23:10:58:416
-0,292998	0,369507	9,795305	2020-10-13T23:10:58:435
-0,286535	0,367892	9,795557	2020-10-13T23:10:58:455
-0,282715	0,370065	9,795587	2020-10-13T23:10:58:476
-0,283886	0,382897	9,795059	2020-10-13T23:10:58:496
-0,282359	0,391130	9,794778	2020-10-13T23:10:58:516
-0,279031	0,395038	9,794717	2020-10-13T23:10:58:536
-0,273731	0,396148	9,794821	2020-10-13T23:10:58:555
-0,271351	0,397118	9,794848	2020-10-13T23:10:58:576
-0,269164	0,397599	9,794889	2020-10-13T23:10:58:596
-0,270933	0,398649	9,794798	2020-10-13T23:10:58:617
-0,272356	0,398623	9,794759	2020-10-13T23:10:58:635
-0,270221	0,398901	9,794806	2020-10-13T23:10:58:656
-0,268030	0,402097	9,794737	2020-10-13T23:10:58:676
-0,268710	0,406616	9,794531	2020-10-13T23:10:58:696
-0,265081	0,409618	9,794505	2020-10-13T23:10:58:717
-0,263898	0,412178	9,794430	2020-10-13T23:10:58:736
-0,263297	0,414837	9,794333	2020-10-13T23:10:58:755
-0,263974	0,421379	9,794036	2020-10-13T23:10:58:776
-0,262853	0,424275	9,793941	2020-10-13T23:10:58:796
-0,262416	0,429071	9,793744	2020-10-13T23:10:58:816
-0,258886	0,430174	9,793790	2020-10-13T23:10:58:837
-0,257169	0,428811	9,793895	2020-10-13T23:10:58:856
-0,255466	0,425997	9,794062	2020-10-13T23:10:58:880
-0,255202	0,426491	9,794047	2020-10-13T23:10:58:907
-0,256567	0,427524	9,793966	2020-10-13T23:10:58:918
-0,253235	0,428486	9,794011	2020-10-13T23:10:58:936
-0,253660	0,430486	9,793913	2020-10-13T23:10:58:957
-0,254128	0,430337	9,793907	2020-10-13T23:10:58:978
-0,253927	0,434207	9,793741	2020-10-13T23:10:58:999
-0,252951	0,435423	9,793713	2020-10-13T23:10:59:019
-0,251371	0,438507	9,793615	2020-10-13T23:10:59:039
-0,251409	0,439756	9,793559	2020-10-13T23:10:59:058
-0,247229	0,436881	9,793794	2020-10-13T23:10:59:080
-0,245739	0,440859	9,793653	2020-10-13T23:10:59:099
-0,249642	0,445102	9,793363	2020-10-13T23:10:59:119
-0,248201	0,441346	9,793569	2020-10-13T23:10:59:139
-0,246705	0,441063	9,793619	2020-10-13T23:10:59:159
-0,246886	0,442004	9,793572	2020-10-13T23:10:59:178
-0,247696	0,441009	9,793597	2020-10-13T23:10:59:199
-0,248880	0,445577	9,793360	2020-10-13T23:10:59:219
-0,247590	0,448216	9,793273	2020-10-13T23:10:59:239
-0,247331	0,449452	9,793222	2020-10-13T23:10:59:259
-0,247220	0,448419	9,793273	2020-10-13T23:10:59:279
-0,227110	0,440523	9,794118	2020-10-13T23:10:59:299
-0,186291	0,355647	9,798429	2020-10-13T23:10:59:320
-0,189791	0,361075	9,798162	2020-10-13T23:10:59:339
-0,190823	0,366556	9,797939	2020-10-13T23:10:59:359
-0,192972	0,367916	9,797846	2020-10-13T23:10:59:379
-0,193998	0,372520	9,797651	2020-10-13T23:10:59:399
-0,195237	0,375756	9,797503	2020-10-13T23:10:59:418
-0,196436	0,379195	9,797347	2020-10-13T23:10:59:440
-0,305340	0,445725	9,791756	2020-10-13T23:10:59:459
-0,255431	0,390376	9,795547	2020-10-13T23:10:59:480
-0,237165	0,391492	9,795962	2020-10-13T23:10:59:499
-0,255218	0,467098	9,792194	2020-10-13T23:10:59:520
-0,253344	0,469383	9,792133	2020-10-13T23:10:59:538
-0,249868	0,471126	9,792139	2020-10-13T23:10:59:560
-0,250460	0,468008	9,792274	2020-10-13T23:10:59:580
-0,252277	0,469532	9,792154	2020-10-13T23:10:59:599
-0,255136	0,471922	9,791965	2020-10-13T23:10:59:619
-0,254457	0,471269	9,792014	2020-10-13T23:10:59:639
-0,253762	0,470686	9,792060	2020-10-13T23:10:59:658
-0,254184	0,467355	9,792209	2020-10-13T23:10:59:680
-0,253306	0,469070	9,792150	2020-10-13T23:10:59:698
-0,250142	0,469359	9,792217	2020-10-13T23:10:59:720
-0,250650	0,469562	9,792194	2020-10-13T23:10:59:739
